Username,Created_at,Text,Label,Score
MariliaArraes,2020-11-20 21:54:10,desigualdade muitas causas certeza nao combatida massacrando trabalhador prefeitura faz,negative,-0.768209
MariliaArraes,2020-11-20 21:52:43,vamos comprar vacina vamos bater frente posicionamentos contrarios priorizar saude recif,negative,-0.293713
MariliaArraes,2020-11-20 21:51:21,pra combater problemas causados pandemia vamos investir atencao basica pra voces terem nocao,negative,-0.898593
MariliaArraes,2020-11-20 21:36:07,joao campos nao cola historia voces querem propagar ninguem elege tres vezes trabalho efeti,negative,-0.799607
MariliaArraes,2020-11-20 21:32:07,hospital mulher so construido porque governo federal pt mandou dinheiro partido ta,negative,-0.833972
MariliaArraes,2020-11-20 21:28:47,vamos chegar junto pessoas ajudar retomada economica pois dinheiro comecar circular pe,neutral,0.0
MariliaArraes,2020-11-20 21:23:59,seguranca queremos trazer solucoes concretas patrulha maria penha vai fornecer seguranca,neutral,0.0
MariliaArraes,2020-11-20 21:19:15,sabe lembro vejo joao campos falando geraldo julio reciclando promessas,neutral,0.0
MariliaArraes,2020-11-20 21:13:08,voce pode acompanhar youtube tambem,neutral,0.0
MariliaArraes,2020-11-20 21:10:37,populacao votou pra psb saisse forca desses eleitores vamos seguir frente fazendo campa,neutral,0.0
MariliaArraes,2020-11-20 21:00:50,chegando debate tv clube comeca agora h,neutral,0.0
MariliaArraes,2020-11-20 18:06:38,capa hoje desafio gente combater retrocesso importantes capitais pais,positive,0.521829
MariliaArraes,2020-11-20 16:12:42,triste justo dia hoje lamentando morte violenta pessoa negra brasil,negative,-0.991659
MariliaArraes,2020-11-20 16:05:06,enquanto nao combatermos racismo nao vamos combater desigualdade hoje dia consciencia negra reafirmei,negative,-0.927491
MariliaArraes,2020-11-20 13:57:30,dia precisamos combater fake news agressoes internet ruas contra gente nao nada n,negative,-0.969234
MariliaArraes,2020-11-20 13:02:25,bate coracao virada ta linda demais lado respeito amor recife vao trans,positive,0.936654
MariliaArraes,2020-11-20 01:02:45,triste retrato ser mulher brasil leila arruda candidata prefeita curralinho,negative,-0.737577
MariliaArraes,2020-11-20 00:23:40,maria so candidatos agressoes partem,negative,-0.765594
MariliaArraes,2020-11-19 21:50:26,rt veja aqui enquanto vereadora trocou tapa guarda municipal pra pode levar agua lanche prof,negative,-0.350014
MariliaArraes,2020-11-19 21:29:36,rt faltam dez dias pro recife eleger mulher prefeita contigo luisa medeiros,positive,0.553961
MariliaArraes,2020-11-19 21:23:20,rt datafolha mantem tendencia alta soma votos totais contra recife htt,positive,0.701563
MariliaArraes,2020-11-19 21:19:05,recife perto nunca ter primeira prefeita,neutral,0.0
MariliaArraes,2020-11-19 20:23:40,recife vai ter prefeita,neutral,0.0
MariliaArraes,2020-11-19 20:16:06,pesquisa confirma frente,neutral,0.0
MariliaArraes,2020-11-19 16:04:53,vez mostramos preparados maturidade experiencia pra virar pagina recife,neutral,0.0
MariliaArraes,2020-11-19 14:58:58,estao desesperados amor vontade transformar recife vao vencer campanha odio dinheiro,negative,-0.660733
MariliaArraes,2020-11-19 14:42:13,quero agradecer oportunidade participar desse debate mostrar ideias comprovando,positive,0.967534
MariliaArraes,2020-11-19 14:41:23,desespero lado la grande impressionante quantidade fake news ataques estao criando contr,negative,-0.972019
MariliaArraes,2020-11-19 14:26:33,joao campos esconde geraldo julio paulo camara esconde candidato continuidade tudo recif,neutral,0.0
MariliaArraes,2020-11-19 14:25:06,sabe mobilidade nao certo gestao psb porque falam fino empresario grosso traba,neutral,0.0
MariliaArraes,2020-11-19 14:20:44,vendo candidato representa ultimos anos gestao psb recife falando olhar pro futuro,neutral,0.0
MariliaArraes,2020-11-19 14:16:47,precisa existir politica verdade pra anda onibus gestao ciclovias ciclofaixas vao co,negative,-0.718565
MariliaArraes,2020-11-19 14:12:23,defendi professores psb colocava tropa choque pra cima defendendo trabalhadores moram,negative,-0.744681
MariliaArraes,2020-11-19 14:09:43,joao diz nao pode fazer nao vai fazer dificil coragem fazer diferenca vamos bater,negative,-0.882231
MariliaArraes,2020-11-19 14:02:01,exemplo centro social urbano bido krause qualquer conhece area sabe equipamento sucatea,neutral,0.0
MariliaArraes,2020-11-19 14:01:34,pessoas nao acreditam propostas psb candidatos preparados marketing conhecem necessi,neutral,0.0
MariliaArraes,2020-11-19 13:56:40,parece joao nao conhece realidade recife gente conversa maes comunidades gente ve,negative,-0.227361
MariliaArraes,2020-11-19 13:49:57,joao campos chega prometendo tudo pouco filme recife ja viu geraldo ha anos gente,positive,0.56177
MariliaArraes,2020-11-19 13:38:24,tudo vida conquistado passo passo formei eleita vereadora tres vezes d,positive,0.79347
MariliaArraes,2020-11-19 13:33:07,rt voce bobeira ter passado vida mamando tetas cultura assista debate querid,negative,-0.651514
MariliaArraes,2020-11-19 13:06:22,foto tira,neutral,0.0
MariliaArraes,2020-11-19 12:48:40,acompanhe aqui,positive,0.775009
MariliaArraes,2020-11-19 12:23:41,hoje daqui pouco primeiro debate segundo turno radio jornal transmissao redes sociais,neutral,0.0
MariliaArraes,2020-11-19 02:42:35,obrigada apoio querida vitoria proxima nunca,positive,0.909616
MariliaArraes,2020-11-19 00:23:47,ano vem vai ser ano mudanca recife juntas nessa vamos virar,positive,0.705636
MariliaArraes,2020-11-18 23:24:04,rt saiu pesquisa ibope turnoem recife vai ter mulher petista prefeitura maiores capitais pais simm,negative,-0.320437
MariliaArraes,2020-11-18 23:00:25,rt ibope confirmando crescimento gigante boulos lideranca marilia arraes derrota estrondosa crivella grande dia,positive,0.324107
MariliaArraes,2020-11-18 23:00:17,grande dia,positive,0.863448
MariliaArraes,2020-11-18 22:44:02,lembrando amanha debate h radio jornal momento importantissimo pra mostrar ideias confro,positive,0.567121
MariliaArraes,2020-11-18 22:33:40,rt primeira pesquisa ibope segundo turno eleicao prefeitura recife revela lideranca,positive,0.616156
MariliaArraes,2020-11-18 22:11:39,obrigada bene,positive,0.946543
MariliaArraes,2020-11-18 22:10:32,rt vai firme ja ta frente pesquisas crescendo apoios ta preparada cheia energi,negative,-0.628981
MariliaArraes,2020-11-18 21:54:38,recife acredita gente sabe,neutral,0.0
MariliaArraes,2020-11-18 21:40:06,virada comecou,positive,0.53332
MariliaArraes,2020-11-18 21:09:14,marcio lado rodoviarios luta condicoes justas trabalho luta to,negative,-0.515415
MariliaArraes,2020-11-18 18:53:08,campanha plural gestao sera todas todos,neutral,0.0
MariliaArraes,2020-11-18 17:57:13,obrigada apoio querida campanha linda parabens forca,positive,0.996644
MariliaArraes,2020-11-18 17:29:30,amei posso usar,positive,0.991028
MariliaArraes,2020-11-18 16:15:23,rt marilia arraes alia juventude militancia experiencia politica enfrentar desafio governar recife combater im,neutral,0.0
MariliaArraes,2020-11-18 16:15:16,presidenta felicidade ler palavras mulheres sabemos desafio fazer politi,positive,0.926663
MariliaArraes,2020-11-18 15:26:13,coisa linda mande cheiro pra,positive,0.880942
MariliaArraes,2020-11-18 15:25:58,rt casa avo ta parecendo comite marilia kkkkk perfeita,positive,0.71426
MariliaArraes,2020-11-18 14:24:47,combate retrocesso brasil vivendo vem luta unida dialogo feliz estar lado,positive,0.718947
MariliaArraes,2020-11-18 00:53:00,rt marilia arraes pt promete colocar corrimao escadarias morros recife,neutral,0.0
MariliaArraes,2020-11-17 22:35:11,parece atual gestao esqueceu periferias recife onde vive grande parte populacao nao pra escolh,negative,-0.801692
MariliaArraes,2020-11-17 21:48:48,rt marilia arraes x joao campos thread,positive,0.659761
MariliaArraes,2020-11-17 20:35:42,obrigada padilha virada ta cada vez proxima,neutral,0.0
MariliaArraes,2020-11-17 20:29:12,facil,neutral,0.0
MariliaArraes,2020-11-17 19:16:26,venha simbora comemoracao ta perto nunca,positive,0.403861
MariliaArraes,2020-11-17 19:15:19,rt saudades recife quero voltar posse,negative,-0.812512
MariliaArraes,2020-11-17 19:04:39,escolha facil gente,positive,0.457639
MariliaArraes,2020-11-17 17:03:10,queremos fazer diferenca vida pessoas so faz colocando pessoas centro decisoes povo,negative,-0.812088
MariliaArraes,2020-11-17 14:29:21,vai ter debate sim oportunidade conversar sobre ideias recife inteligente,neutral,0.0
MariliaArraes,2020-11-17 14:00:31,rt luta so comecou agora vamos todas todos eleger prefeita recife,neutral,0.0
MariliaArraes,2020-11-17 12:32:24,rt bom dia pra todo mundo acordou vontade trabalhar pra fazer primeira prefeita mulher recif,positive,0.81993
MariliaArraes,2020-11-17 03:07:47,rt marilia arraes benedita silva duas mulheres enchem luta orgulho,positive,0.479925
MariliaArraes,2020-11-16 23:23:42,querida fico feliz torcida prazer ser amiga lindo acompanhar ca,positive,0.976949
MariliaArraes,2020-11-16 23:22:52,rt querida companheira parabens campanha linda fazendo recife eleicao,positive,0.98758
MariliaArraes,2020-11-16 20:39:50,vamos conseguir,positive,0.554383
MariliaArraes,2020-11-16 20:35:10,rt turno vamos vencer resultado simbolico recado acha povo recife d,negative,-0.731641
MariliaArraes,2020-11-16 17:27:45,felicidade ver tantas vereadoras vereadores comprometidos sendo eleitos ontem parabens todas todos,positive,0.955336
MariliaArraes,2020-11-16 16:40:06,domingo emocionante demais vimos pratica recife quer virar pagina confia gente pra ess,positive,0.949337
MariliaArraes,2020-11-16 15:45:05,ja esperamos aqui recife pra posse presidente,neutral,0.0
MariliaArraes,2020-11-16 03:11:50,orgulho vamos pra vitoria joao,positive,0.894396
MariliaArraes,2020-11-16 03:10:41,obrigada querido campanha ate aqui linda demais vai crescer daqui pra frente vamos juntos,positive,0.988314
MariliaArraes,2020-11-16 02:12:11,menos mil votos gente joao campos perto vitoria nunca recife c,neutral,0.0
MariliaArraes,2020-11-16 01:57:58,conseguimos segundo turno hora continuar lutando rumo vitoria,neutral,0.0
