Username,Created_at,Text,Label,Score
DelPatricia19,2020-10-11 20:00:11,chega ver dinheiro povo sendo desviado enquanto muitos vivem minimas condicoes recife precisa mud,negative,-0.687141
DelPatricia19,2020-10-11 18:57:09,campanha feita forma transparente ajuda pessoas recursos garra vamos libertar ci,neutral,0.0
DelPatricia19,2020-10-11 12:17:37,agradecemos confianca davi vamos juntos,positive,0.958633
DelPatricia19,2020-10-11 12:13:20,vamos juntos promover mudanca contamos apoio,positive,0.966896
DelPatricia19,2020-10-11 02:37:00,ola galdino manda contato pra gente inbox queremos falar voce,positive,0.603291
DelPatricia19,2020-10-10 22:43:48,rejeitados querem ir juntos pro segundo turno so meio caminho delegada convoco to,negative,-0.841302
DelPatricia19,2020-10-10 21:13:53,vamos juntos agradecemos estar conosco altamir,positive,0.714594
DelPatricia19,2020-10-10 20:05:15,vamos comigo pina caminhada sai daqui pouco banhistas pina,negative,-0.58069
DelPatricia19,2020-10-10 15:38:04,agradecemos apoio helio vamos juntos,positive,0.948698
DelPatricia19,2020-10-09 21:40:56,psb combate corrupcao,neutral,0.0
DelPatricia19,2020-10-09 21:24:43,amanha dia caminhada gente vamos levar ruas pina,positive,0.72206
DelPatricia19,2020-10-09 20:08:01,so aqui voces tambem nao conseguem parar cantar passinho delegada aprenda letr,negative,-0.646416
DelPatricia19,2020-10-09 19:02:08,vamos conosco marynha contamos apoio,positive,0.935203
DelPatricia19,2020-10-09 18:14:36,recife pede aqui comecamos programa eleitoral campanha vai libertar ci,neutral,0.0
DelPatricia19,2020-10-09 17:26:00,contamos apoio francisco vamos juntos,positive,0.965251
DelPatricia19,2020-10-09 14:12:32,sabatina ja disponivel noyoutube,neutral,0.0
DelPatricia19,2020-10-09 13:03:55,agradecemos demais marcos vamos firmes nessa luta,positive,0.898952
DelPatricia19,2020-10-09 11:21:12,agradecemos apoio marcos vamos juntos,positive,0.939753
DelPatricia19,2020-10-09 11:18:47,agradecemos apoio fernando vamos juntos,positive,0.914954
DelPatricia19,2020-10-08 23:12:11,ideia amparar microcredito pequenos empreendedores,positive,0.834021
DelPatricia19,2020-10-08 23:02:33,eleicao faz milagre hein gente alem sair palacio luxo visitar comunidades agora joao cam,positive,0.864551
DelPatricia19,2020-10-08 22:54:51,sobre mobilidade hoje cidade aprisionada consorcio falido passageiros principalmente mulher,neutral,0.0
DelPatricia19,2020-10-08 22:42:30,existe ranco ma politica transformar prefeitura balcao negocios troca favores empr,neutral,0.0
DelPatricia19,2020-10-08 22:29:12,hoje gente precisa gestao competencia compromisso dinheiro publico dessa forma verba,negative,-0.800703
DelPatricia19,2020-10-08 22:25:50,hoje educacao recife orcamento bilhao gente nao ve onde gasto,negative,-0.838147
DelPatricia19,2020-10-08 22:03:58,alguns minutos comeca sabatina vivo canal acompanhem deixem comentarios,negative,-0.777381
DelPatricia19,2020-10-08 18:58:26,vamos juntos mudar quadro netto,positive,0.722572
DelPatricia19,2020-10-08 18:52:58,ficamos felizes poder contar apoio confianca paulo vamos firmes nessa caminhada,positive,0.937875
DelPatricia19,2020-10-08 15:52:29,hoje prefeitura quer abarcar todos servicos acaba sendo estrutura inchada nao consegue of,negative,-0.922488
DelPatricia19,2020-10-08 15:38:08,agradecemos apoio confianca iodelson vamos juntos nessa jornada,positive,0.951931
DelPatricia19,2020-10-08 15:34:13,ausencia politicas publicas gera ausencia oportunidades jovens,negative,-0.612794
DelPatricia19,2020-10-08 15:28:30,proposta utilizar tecnologia favor boa prestacao servico publico,neutral,0.0
DelPatricia19,2020-10-08 15:19:03,proposta escolher corpo secretariado criterios capacitacao experiencia modelo g,neutral,0.0
DelPatricia19,2020-10-08 15:07:06,nao precisariamos estar discutindo corrupcao mundo ideal existe precisa ser combatida,negative,-0.76322
DelPatricia19,2020-10-08 14:58:19,quero mulheres independencia financeira nao precisem sujeitar relacionamentos abusi,negative,-0.803271
DelPatricia19,2020-10-08 14:57:07,hoje apenas cada alunos rede publica aprende portugues forma adequada foco hoje educacao,neutral,0.0
DelPatricia19,2020-10-08 14:53:31,naquela cadeira nao ali fazer proprias vontades atender anseios populac,negative,-0.235451
DelPatricia19,2020-10-08 14:52:35,nao aqui fazer politica aqui passagem fazer politica instrumento politic,negative,-0.491687
DelPatricia19,2020-10-08 14:43:18,vez nao desvio real dinheiro publico podera haver maior investimento educacao inf,negative,-0.813276
DelPatricia19,2020-10-08 14:41:25,estado gerido mesmas familias ha anos populacao precisa gestor tecnico compromissado,neutral,0.0
DelPatricia19,2020-10-08 14:40:17,vem acompanhar sabatina vivo canal atitude pernambuco,neutral,0.0
DelPatricia19,2020-10-08 14:37:07,combate corrupcao bandeira sempre sera ver decasp fechada nao acabou bandeira faz,negative,-0.694462
DelPatricia19,2020-10-08 14:35:38,dinheiro publico todos ali estado retorne populacao forma polit,neutral,0.0
DelPatricia19,2020-10-08 14:28:10,anos funcionalismo publico nenhuma falta anos fizeram ter compromisso us,negative,-0.813406
DelPatricia19,2020-10-08 13:21:07,povo cansou velha politica,negative,-0.958864
DelPatricia19,2020-10-08 03:11:49,agradecemos apoio confianca fernando vamos firmes fortes,positive,0.935232
DelPatricia19,2020-10-08 01:29:18,convidada debater propostas recife algumas entrevistas convido todos voces acompanharem nes,positive,0.711589
DelPatricia19,2020-10-07 22:54:17,agradeco thiago vamos juntos promover ainda mudancas contamos apoio,positive,0.967076
DelPatricia19,2020-10-07 21:43:53,vamos nessa thiago fazer mudanca acontecer,neutral,0.0
DelPatricia19,2020-10-07 17:44:57,enquanto morador recife sofre desemprego rala dia inteiro trabalhando algumas familias mantem,negative,-0.721733
DelPatricia19,2020-10-07 15:02:48,agradecemos confianca vamos juntos nessa caminhada,positive,0.869209
DelPatricia19,2020-10-07 14:27:26,ontem conversei sobre propostas planos mudanca recife link voce confer,neutral,0.0
DelPatricia19,2020-10-07 12:53:40,aniversario inesquecivel agradeco todos mandaram mensagens carinho apoio comigo,positive,0.987324
DelPatricia19,2020-10-07 03:09:48,agradeco apoio roberto vamos juntos,positive,0.957717
DelPatricia19,2020-10-06 21:25:29,espero voce hoje noite comite mudanca ja adesivaco comemoracao aniversario,positive,0.821642
DelPatricia19,2020-10-06 18:34:48,futura prefeita cidade recife nao medo fiscalizacao controladoria sera forca t,negative,-0.65283
DelPatricia19,2020-10-06 18:19:58,gestao ciclovias serao pensadas planejadas interligar bairros pessoas possam s,neutral,0.0
DelPatricia19,2020-10-06 18:16:57,rt acompanhe patricia domingos candidata prefeitura recife podemos sabatinada h,positive,0.496958
DelPatricia19,2020-10-06 14:40:11,rt podemos participou reuniao produtores culturais artistas bairro boa vista patricia,positive,0.758592
DelPatricia19,2020-10-06 14:39:32,vamos comemorar aniversario inauguracao comite grande adesivaco hoje partir h av,positive,0.844046
DelPatricia19,2020-10-06 14:09:30,obrigada carinho atencao apoio confianca vamos juntas nessa caminhada,positive,0.965393
DelPatricia19,2020-10-06 11:00:15,oi marcia carreata aconteceu ultimo domingo proximas certeza q,positive,0.42004
DelPatricia19,2020-10-06 10:57:49,boa ideia antonio agradecemos sugestao,positive,0.955234
DelPatricia19,2020-10-06 00:14:43,rt ninguem absolutamente ninguem cabeca voto delegada patricia,negative,-0.97213
DelPatricia19,2020-10-05 23:55:03,rt bloco prefeita ja ta rua,negative,-0.739823
DelPatricia19,2020-10-05 23:54:55,neste dia micro pequena empresa recado candidato vice atua con,neutral,0.0
DelPatricia19,2020-10-05 21:54:04,daqui pouco h estarei vivo instagram cro pe espero voces live,positive,0.615528
DelPatricia19,2020-10-05 20:32:21,mudanca comecou tudo gente acompanhem hoje partir h live irei participar hoje inst,positive,0.841815
DelPatricia19,2020-10-05 16:00:49,agradecemos confianca torcida robson vamos unir forcas fazer mudancas recife precisa,neutral,0.0
DelPatricia19,2020-10-05 10:59:29,vamos juntos ni ficamos felizes jingle ta cabeca,positive,0.936855
DelPatricia19,2020-10-05 00:05:22,rt militante causa sempre sobre enfrentar sistema compor sistema mim propositos pr,neutral,0.0
DelPatricia19,2020-10-04 22:53:10,agradecemos confianca petronio vamos unir forcas mudanca,neutral,0.0
DelPatricia19,2020-10-04 22:22:23,vamos juntos bruna agradecemos estar conosco,positive,0.827163
DelPatricia19,2020-10-04 22:18:36,forca fe luta vamos juntos,positive,0.924357
DelPatricia19,2020-10-04 22:18:00,agradecemos apoio priscila importante vamos juntos,positive,0.937695
DelPatricia19,2020-10-04 22:17:20,bom voce conosco marcelo vamos juntos mudar cenario,positive,0.924689
DelPatricia19,2020-10-04 22:16:34,ficamos gratos apoio confianca ivanildo vamos unir forcas faz,positive,0.839777
DelPatricia19,2020-10-04 22:15:36,agradecemos apoio cezar vamos juntos,positive,0.955444
DelPatricia19,2020-10-04 21:00:11,compartilho voces projeto enche orgulho amigo fiz av beira r,positive,0.787162
DelPatricia19,2020-10-04 20:17:35,vamos juntos,positive,0.905184
DelPatricia19,2020-10-04 20:04:56,oi diego voce pode ver plano governo aqui,neutral,0.0
DelPatricia19,2020-10-04 19:58:03,vamos juntos paulo agradecemos demais apoio,positive,0.944888
DelPatricia19,2020-10-04 19:57:30,vamos juntos agradecemos apoio frazao,positive,0.936697
DelPatricia19,2020-10-04 19:54:39,agradecemos confianca paulo vamos unir forcas fazer mudancas queremos,neutral,0.0
DelPatricia19,2020-10-04 16:54:41,recife abracou mudanca vamos juntos libertar recife,neutral,0.0
DelPatricia19,2020-10-04 15:11:35,recife quer mudanca,neutral,0.0
DelPatricia19,2020-10-04 13:49:16,vivo instagram mostrando carreata,negative,-0.554374
DelPatricia19,2020-10-04 12:49:45,vamos juntos,positive,0.905184
DelPatricia19,2020-10-04 00:23:28,amanha espero todos voces primeira carreata sairemos classic hall h direcao comite vamos ju,positive,0.9108
DelPatricia19,2020-10-04 00:09:32,recife ta delegada convide amigos nesse post vamos fortalecer campanha verdadeira mudanca,positive,0.63359
DelPatricia19,2020-10-03 21:07:15,vamos juntos ronaldo unir forcas mudar sistema operante,positive,0.608114
DelPatricia19,2020-10-03 21:04:38,vamos juntos rogerio unir forcas fazer mudanca acontecer,positive,0.48052
DelPatricia19,2020-10-03 20:31:07,compartilhe grupos espalhe mudanca recife merece,neutral,0.0
DelPatricia19,2020-10-03 19:30:33,agradecemos confianca vamos juntos mudar cenario,positive,0.726902
DelPatricia19,2020-10-03 18:09:45,vamos juntos juliana agradecemos apoio,positive,0.95053
DelPatricia19,2020-10-03 18:04:25,agradecemos confianca apoio juliana vamos juntos,positive,0.958071
DelPatricia19,2020-10-03 18:03:21,vamos juntos entao fazer mudanca queremos contamos apoio,positive,0.927306
DelPatricia19,2020-10-03 14:25:05,ola ivanildo partido podemos coligado partido cidadania,neutral,0.0
DelPatricia19,2020-10-02 23:33:21,vitoria enorme karla apoio super importante vamos juntas fazer todas mudancas nece,positive,0.824702
DelPatricia19,2020-10-02 23:12:54,vamos firmes fortes,positive,0.911649
DelPatricia19,2020-10-02 23:12:00,vamos juntos monica agradecemos confianca,positive,0.900318
DelPatricia19,2020-10-02 23:11:03,maravilha val agradecemos confianca vamos firmes nessa jornada,positive,0.950978
DelPatricia19,2020-10-02 21:57:55,contamos apoio vamos juntos,positive,0.977495
DelPatricia19,2020-10-02 21:57:26,agradecemos apoio confianca voces rogerio importante promovermos mudanca,positive,0.948792
DelPatricia19,2020-10-02 21:42:30,obrigada apoio carinho ate comentei fiquei emocionada,positive,0.996873
DelPatricia19,2020-10-02 20:53:37,quero ver cada recifense sorrindo andar ruas seguras ter moradia digna acesso educacao saude,positive,0.717453
DelPatricia19,2020-10-02 18:32:53,agradecemos apoio confianca netto vamos juntos fazer mudanca cidada,positive,0.875431
DelPatricia19,2020-10-02 18:08:22,agradecemos apoio confianca frazao vamos juntos mudar cidade rec,positive,0.891705
DelPatricia19,2020-10-02 14:35:58,demais karla agradeco convite vamos juntos nessa jornada rumo mudanca,positive,0.653067
DelPatricia19,2020-10-02 14:35:44,dia novembro mudou alguma coisa mim mudanca forca incomparavel,neutral,0.0
DelPatricia19,2020-10-02 12:23:28,agradecemos confianca raphael importante nessa jornada v,positive,0.848468
DelPatricia19,2020-10-02 12:04:16,ficamos felizes apoio confianca marcela vamos juntos fazer reci,positive,0.96451
DelPatricia19,2020-10-01 22:16:33,manteremos sim pode deixar,neutral,0.0
DelPatricia19,2020-10-01 22:07:17,agradecemos voto confianca importante nessa jornada vamos fazer valer pena,positive,0.772802
DelPatricia19,2020-10-01 21:44:59,ficamos felizes saber juntos nessa causa animal ja tinhamos env,positive,0.34535
DelPatricia19,2020-10-01 21:43:02,ola marcela pauta animal prioridades vamos fazer hospital,neutral,0.0
DelPatricia19,2020-10-01 21:38:35,ola barreto lindemberg segue plano governo,neutral,0.0
DelPatricia19,2020-10-01 21:35:03,ola alexandre desculpe demora vamos elaborar propostas comunidade surda breve divu,neutral,0.0
DelPatricia19,2020-10-01 21:25:46,ja h converso engenheiro ambiental deyvison luiz andrade comigo criacao plano,neutral,0.0
DelPatricia19,2020-10-01 21:25:15,h bato papo abraao rodrigues onde falaremos sobre proposta gestao ambiental,neutral,0.0
DelPatricia19,2020-10-01 21:04:57,partir h estarei perfil karla falcao lancamento candidatura vereadora acompanhe,neutral,0.0
DelPatricia19,2020-10-01 21:02:10,oi gente daqui pouco vou participar lives instagram convite amigos sao referencia areas atuacao,positive,0.778421
DelPatricia19,2020-10-01 14:45:03,pedestres motoristas vamos transformar cidade multas cidade transito seguro todos,neutral,0.0
DelPatricia19,2020-10-01 11:42:19,vamos mudar situacao getulio quantidade grande pessoas so usam transporte,negative,-0.529352
DelPatricia19,2020-09-30 21:49:45,categoria motoristas apps primeira denunciar industria multa meio portal transparen,neutral,0.0
DelPatricia19,2020-09-30 21:48:13,gestao nao havera industria multas compromisso assumi hoje encontro liderancas,negative,-0.559151
DelPatricia19,2020-09-30 18:54:26,ola marcela voce pode ver plano governo aqui olhada ne,neutral,0.0
DelPatricia19,2020-09-30 18:09:32,vamos juntos,positive,0.905184
DelPatricia19,2020-09-30 18:02:13,vamos juntos rogerio agradecemos confianca nessa jornada,positive,0.93734
DelPatricia19,2020-09-30 17:44:50,nao podem combater trabalho tentam mentiras grandes planos melhoria transporte pub,negative,-0.867293
DelPatricia19,2020-09-30 15:44:57,quais demandas faz transporte conversei candidato vereador professor thiago uber,neutral,0.0
DelPatricia19,2020-09-30 15:33:06,ola marcone vamos mandar plano governo olhada co,neutral,0.0
DelPatricia19,2020-09-30 15:29:44,apoio campanha ja sao importantes nessa jornada frazao vamos fazer max,positive,0.868747
DelPatricia19,2020-09-30 15:28:10,agradecemos confianca apoio rogerio vamos juntos fazer mudanca ser possivel contamos voce,positive,0.913933
DelPatricia19,2020-09-30 15:06:07,recife precisa mudanca concreta relacao transporte publico so el,neutral,0.0
DelPatricia19,2020-09-30 13:06:22,ola rafael numero vamos juntos,neutral,0.0
DelPatricia19,2020-09-30 12:20:04,vamos juntos agradecemos confianca igor,positive,0.647884
DelPatricia19,2020-09-30 11:16:31,contamos voce promover mudanca vamos juntos,positive,0.878392
DelPatricia19,2020-09-30 11:06:29,contamos voce promover mudanca baltar vamos firmes fortes,positive,0.860063
DelPatricia19,2020-09-30 10:38:59,ola helio debate promovido ufpe candidatos prefeitura canal yout,neutral,0.0
DelPatricia19,2020-09-30 03:02:59,vamos juntos,positive,0.905184
DelPatricia19,2020-09-30 03:02:36,agradecemos confianca apoio junior vamos juntos,positive,0.938345
DelPatricia19,2020-09-30 01:02:26,curvar nao opcao vou encarar frente todos desafios,negative,-0.906181
DelPatricia19,2020-09-29 23:36:56,vamos juntos celeste apoio importante nessa jornada,positive,0.866092
DelPatricia19,2020-09-29 22:13:11,agradecemos gostou rogerio vamos juntos fazer cidade local melhor viver,positive,0.978175
DelPatricia19,2020-09-29 21:42:33,entendo pele passar horas onibus lotado seguranca proponho autonomia gesta,neutral,0.0
DelPatricia19,2020-09-29 21:08:49,agradecemos apoio confianca eric importante nessa jornada vamos juntos,positive,0.935493
DelPatricia19,2020-09-29 21:05:46,vamos juntos rogerio apoio importante caminhada,positive,0.95688
DelPatricia19,2020-09-29 20:52:00,ola renata voce pode ver plano governo aqui,neutral,0.0
DelPatricia19,2020-09-29 20:36:37,agradecemos apoio vamos juntos nessa caminhada,positive,0.949645
DelPatricia19,2020-09-29 20:36:13,agradecemos apoio libano vamos juntos,positive,0.913796
DelPatricia19,2020-09-29 20:33:27,gente precisa cuidar locais contam historia cidade mercado sao jose mudanca comecan,neutral,0.0
DelPatricia19,2020-09-29 14:44:29,quero ser prefeita mudar recife mudar recife nao projeto pessoal projeto todos,neutral,0.0
DelPatricia19,2020-09-29 14:36:41,rt corrupcao caso eleita delegada patricia domingos garantiu vai fazer pente fino prefeitura fiscalizar d,neutral,0.0
DelPatricia19,2020-09-29 14:29:12,projeto blindar recife cidadao recife sensacao seguranca,neutral,0.0
DelPatricia19,2020-09-29 14:19:59,rt vivenciei realidade transporte publico entao posso avaliar garantiu delegada patricia domingos podemos,neutral,0.0
DelPatricia19,2020-09-29 14:02:33,daqui pouco entrevistada geraldo freire partir h comeca sabatina co,neutral,0.0
DelPatricia19,2020-09-29 10:53:41,agradecemos caique so comeco vamos juntos fazer mudanca,positive,0.644883
DelPatricia19,2020-09-29 10:52:16,vamos juntos,positive,0.905184
DelPatricia19,2020-09-29 10:30:38,agradecemos apoio henrique so comeco vamos juntos nessa caminhada contamos voce,positive,0.895521
DelPatricia19,2020-09-29 04:17:44,ate vamos deixar saude pessoas nao prioridade precisamos,negative,-0.375769
DelPatricia19,2020-09-29 00:20:05,guarda municipal usada proteger nao punir recife deixara ser cidade medo,negative,-0.669125
DelPatricia19,2020-09-29 00:17:11,hoje mil pessoas aguardando fazer exame quantas dessas pessoas irao sobreviver ate serem at,negative,-0.891273
DelPatricia19,2020-09-29 00:09:47,gasto publicidade aumenta medida gestao piora so gastos milhoes publicida,negative,-0.980142
DelPatricia19,2020-09-29 00:08:09,governo bom nao precisa propaganda propaganda proprio trabalho,negative,-0.799102
DelPatricia19,2020-09-29 00:04:52,primeira rodada perguntas estudantes ufpe falo sobre politicas publicas area comunicacao,neutral,0.0
DelPatricia19,2020-09-28 23:16:11,ja vivo canal ufpe deixe apoio comentarios live,neutral,0.0
DelPatricia19,2020-09-28 22:25:28,daqui pouco h participarei primeiro debate campanha sera transmitido youtube ufpe,neutral,0.0
DelPatricia19,2020-09-28 14:59:08,comecei dia historico mercado sao jose conversa trabalhadores la sera fundamental plano rev,positive,0.598922
DelPatricia19,2020-09-28 14:03:48,agradecemos apoio confianca abel vamos juntos,positive,0.89928
DelPatricia19,2020-09-28 11:55:05,mulher hoje vivi ha anos entrando batalha ver so,negative,-0.400352
DelPatricia19,2020-09-28 00:59:35,nesta segunda participarei primeiro debate campanha transmissao sera canal youtube ufpe,neutral,0.0
DelPatricia19,2020-09-27 23:34:45,campanha tambem convite enxergarmos recife onde poder publico passa longe caranguejo ta,neutral,0.0
DelPatricia19,2020-09-27 23:04:58,plano governo comprometemos facilitar abertura funcionamento micro pequenas empresas d,neutral,0.0
DelPatricia19,2020-09-27 23:04:21,povo precisa solucoes geracao renda vou trazer junto vice leo salazar,neutral,0.0
DelPatricia19,2020-09-27 22:26:32,agradecemos voto confianca juliano fazer fazer mudanca acontecer vamos juntos,positive,0.709068
DelPatricia19,2020-09-27 21:19:40,agradecemos confianca berg vamos juntos construir recife melhor pra todos,positive,0.923776
DelPatricia19,2020-09-27 18:21:54,tratado setores impactados pandemia dia mundial turismo ruas ouvir an,negative,-0.857582
DelPatricia19,2020-09-27 16:11:11,escolhi comecar campanha lugares esquecidos recife caranguejo tabaiares adversarios,neutral,0.0
DelPatricia19,2020-09-27 15:30:10,agradecemos apoio cezar importante nessa caminhada vamos firmes fortes vamos juntos,positive,0.954598
DelPatricia19,2020-09-27 14:53:58,mudanca recife precisa merece nome delegada patricia vai ser ano libertar cidade,neutral,0.0
DelPatricia19,2020-09-27 14:39:43,vamos juntos ni,positive,0.78955
DelPatricia19,2020-09-27 13:53:50,agradecemos apoio luiz,positive,0.87461
DelPatricia19,2020-09-27 12:39:42,vamos juntos josemir,positive,0.807198
DelPatricia19,2020-09-27 12:39:05,contamos voce fazer mudanca acontecer orlando vamos juntos,positive,0.74495
DelPatricia19,2020-09-27 10:28:14,vamos juntos rafael,positive,0.693786
DelPatricia19,2020-09-27 10:26:39,agradecemos apoio bruno juntos podemos fazer mudanca,positive,0.903704
DelPatricia19,2020-09-27 10:26:10,agradecemos apoio christian vamos juntos,positive,0.938178
DelPatricia19,2020-09-27 03:06:28,mudanca gente quer comecando agora vem fazer parte,negative,-0.472787
JoaoCampos,2020-11-13 22:26:42,jingle tomou conta recife voce ja sabe agora vem conferir versao incrivel libras pra,positive,0.761809
JoaoCampos,2020-11-13 16:24:55,assim gente vai transformar recife olho olho coracao aberto trabalho preci,neutral,0.0
JoaoCampos,2020-11-10 16:12:58,capacidade ousar gestao somada poder juventude iremos trazer recife,negative,-0.679297
JoaoCampos,2020-11-10 16:12:57,faremos principal ativo cidade recife sao pessoas vamos fazer juntos fundamental,neutral,0.0
JoaoCampos,2020-11-10 16:12:56,quero agradecer cada acolhida longo dessa caminhada andado ruas recife ouvido pes,positive,0.914205
JoaoCampos,2020-11-10 15:07:40,proposta isentar tarifa esgoto familias baixa renda cidade gente sabe avancar sab,negative,-0.685364
JoaoCampos,2020-11-10 15:07:39,saneamento direito nao privilegio vamos aumentar cobertura saneamento basico zeis,neutral,0.0
JoaoCampos,2020-11-10 15:07:38,recife cidade precisa discussao temas importantes saneamento compromisso c,neutral,0.0
JoaoCampos,2020-11-10 14:55:45,capacidade ousar gestao somada poder juventude iremos trazer novo modelo recife,negative,-0.520782
JoaoCampos,2020-11-10 14:51:50,desde cedo aprendi construir muitos desafios enfrentar recife capacidade dialogo,positive,0.58792
JoaoCampos,2020-11-10 14:05:39,acontecendo vivo agora acompanhe tv youtube,positive,0.634967
JoaoCampos,2020-11-10 13:26:22,otima noticia pernambuco professores influentes mundo segundo rank,positive,0.828663
JoaoCampos,2020-11-09 21:31:53,articulador defensor renda basica universal achei incrivel ilustrou mito meritocra,positive,0.689851
JoaoCampos,2020-11-09 16:15:37,vida nao escolhe hora encarar missoes lugar certo chegam decisao en,negative,-0.649641
JoaoCampos,2020-11-09 01:49:29,valeu caio braz importante iniciativa bom encerrar domingo conversando sobre futuro recife,positive,0.946712
JoaoCampos,2020-11-09 01:46:45,gente vive novos tempos mundo inteiro pra vamos precisar novas solucoes tambem,positive,0.547222
JoaoCampos,2020-11-09 01:46:44,pandemia demonstrou gente respeitar ciencia nao podemos viver momento obscurantista vi m,negative,-0.800741
JoaoCampos,2020-11-09 01:46:43,avalio recife pernambuco fizeram bem papel construindo leitos extras salvando vidas tomando,neutral,0.0
JoaoCampos,2020-11-09 01:46:43,frase luis fernando verissimo diz gente acha resposta pra tudo vem mundo,neutral,0.0
JoaoCampos,2020-11-09 01:22:01,gente quer olhar pro futuro gente ter pes bem fincados historia cultura possibilit,positive,0.839257
JoaoCampos,2020-11-09 01:22:01,vamos criar novo marco regulatorio cultura recife chamando orgaos controle fazedores cultura gest,positive,0.688505
JoaoCampos,2020-11-09 01:22:00,vamos fazer politica cultura continuada alem ciclos chamamos arrecifes culturais alem,neutral,0.0
JoaoCampos,2020-11-09 01:22:00,defendo estado papel importante proteger fortalecer induzir cultura vamos fazer c,negative,-0.532632
JoaoCampos,2020-11-09 01:21:59,gente compreende cultura sociedade assim raiz arvore raiz nao estiv,negative,-0.623739
JoaoCampos,2020-11-09 00:07:26,gente ter humildade ouvir gente ouvir pessoas entender quais prioridades est,negative,-0.834246
JoaoCampos,2020-11-08 22:17:23,entrevista logo h respondo perguntas converso live instagram vai ser,neutral,0.0
JoaoCampos,2020-11-05 22:14:28,obrigado projeto debate central pra reduzirmos desigualdades,neutral,0.0
JoaoCampos,2020-11-05 22:07:22,embarque digital vai promover qualificacao profissional associada emprego recife vai transformar gr,neutral,0.0
JoaoCampos,2020-11-05 22:04:48,sao tres eixos centrais norte atuacao area educacao duplicar numero vagas creches alfa,neutral,0.0
JoaoCampos,2020-11-05 21:53:45,nao existe sala aula presenca alunos professores profissao nobre qualquer sociedad,neutral,0.0
JoaoCampos,2020-11-05 21:50:03,compromisso nao deixar nenhuma crianca pra tras vamos fazer,negative,-0.862166
JoaoCampos,2020-11-05 21:38:30,foco alfabetizacao fundamental garantir ate anos criancas alfabetizadas,neutral,0.0
JoaoCampos,2020-11-05 21:27:58,vamos sair mil mil vagas creche recife relacao modelo gente vai construir altern,positive,0.610814
JoaoCampos,2020-11-05 21:23:28,gente deve ter acompanhamento individualizado escola aluno retomada possamos medir qua,neutral,0.0
JoaoCampos,2020-11-05 21:22:52,vivo agora,positive,0.336319
JoaoCampos,2020-11-05 19:44:04,agradeco cau pe oportunidade conversar sempre aberto debater futuro recife,positive,0.830097
JoaoCampos,2020-11-05 19:41:42,grandes desafios cidade derivam desigualdade estao maneira latente colocados infraestrutura,neutral,0.0
JoaoCampos,2020-11-05 19:27:43,saneamento nao pode ser privilegio saneamento direito devemos lutar ainda nao saneament,neutral,0.0
JoaoCampos,2020-11-05 19:27:06,gente vai fazer politica municipal inovacao digital inovacao aberta so gente consegue vence,neutral,0.0
JoaoCampos,2020-11-05 19:22:12,comprometidos tirar coisas discurso colocar pratica vamos discutir espacos publicos,neutral,0.0
JoaoCampos,2020-11-05 19:20:42,identificamos paisagem algo mantem viva raizes assim tambem importante desenvol,positive,0.714346
JoaoCampos,2020-11-05 19:19:55,vivo agora live instagram sendo entrevistado conselho arquitetura urbanismo pernambuco,neutral,0.0
JoaoCampos,2020-11-05 15:29:32,participo hoje papo importante sobre assista h,positive,0.637631
JoaoCampos,2020-11-04 22:50:42,vontade transformar futuro recife grande agradeco demais,positive,0.944895
JoaoCampos,2020-11-04 22:50:11,atividade importante sociedade professoras professores vamos focar sempre educacao pr,neutral,0.0
JoaoCampos,2020-11-04 22:46:39,vamos largar frente recife vai largar frente crescimento ousadia fazer transformacao dig,positive,0.435237
JoaoCampos,2020-11-04 22:43:42,devemos sempre compartilhar desafios cidade populacao gente possa construir conjuntamente,positive,0.564159
JoaoCampos,2020-11-04 22:34:24,engenharia trafego gente utiliza conhecimento recurso capacidade fiscal investimento,neutral,0.0
JoaoCampos,2020-11-04 22:33:24,implementaremos programa arborizacao alinhado pontos maior fluxo pedestres ciclistas promovend,neutral,0.0
JoaoCampos,2020-11-04 22:31:36,parque capibaribe projeto dialoga preservacao meio ambiente recife verdadeiramente g,neutral,0.0
JoaoCampos,2020-11-04 22:22:40,grande desafio recife desigualdade voce corrige gerando oportunidade quatro cantos cidade,neutral,0.0
JoaoCampos,2020-11-04 22:21:32,gestao publica decorrer dia dia absorvida imediatismo desafio nunca perder longo prazo,neutral,0.0
JoaoCampos,2020-11-04 21:44:58,participo agora sabatina assista vivo youtube,positive,0.883379
JoaoCampos,2020-11-04 19:19:59,grande iniciativa hospital crianca recife vai ser equipamento especial jeito,positive,0.887322
JoaoCampos,2020-11-04 15:50:48,tamo junto felipe,positive,0.837421
JoaoCampos,2020-11-04 10:51:05,obrigado todos ouvintes oportunidade debater futuro cidade,positive,0.952544
JoaoCampos,2020-11-04 10:51:04,gente animo pra fazer recife animado pai eduardo campos fez tanto,positive,0.795935
JoaoCampos,2020-11-04 10:51:04,acredito potencial recifense recifense gente anuncia credito popular hospital,neutral,0.0
JoaoCampos,2020-11-04 10:34:39,gente cidade feita povo guerreiro recifense anda cabeca erguida povo recife povo,neutral,0.0
JoaoCampos,2020-11-04 10:34:39,voce dono casa dona casa provavelmente construiu moradia suor esforco voce n,negative,-0.825749
JoaoCampos,2020-11-04 10:34:38,anunciamos casa vao ser mil escrituras contribuir regularizacao imoveis,neutral,0.0
